x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
-73.957219204335000000,40.793152905977900000,35E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.971230886439400000,40.771453484737900000,9G-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,,False,False,False,False,False,grooming,False,False,False,False,False,False,True,False
-73.975867614425500000,40.770167158193900000,5D-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.969058856545000000,40.776635622697900000,14F-PM-1012-06,PM,10122018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.963846339804000000,40.783405171622600000,23F-AM-1018-01,AM,10182018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.959764277842700000,40.797636800391500000,39A-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
-73.974569135301800000,40.777103558929800000,13A-PM-1014-03,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.974870641558400000,40.774417496507200000,10B-AM-1006-02,AM,10062018,Juvenile,Gray,Above Ground,High in a tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.959720596632400000,40.796940951013300000,38B-AM-1019-01,AM,10192018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.971086588091000000,40.771970323517800000,9G-PM-1007-06,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.958535640774000000,40.798273789699800000,40B-AM-1019-02,AM,10192018,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,False,False
-73.958770180151000000,40.793412394152800000,35D-PM-1013-04,PM,10132018,Juvenile,Gray,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.970727405575500000,40.772388908037700000,10G-PM-1017-10,PM,10172018,Adult,Gray,Ground Plane,,False,True,False,False,False,playing (with #9),False,False,False,False,False,False,True,False
-73.972006506661800000,40.776404378292400000,13C-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.961806463915300000,40.792158440043000000,32C-PM-1013-12,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,True,False,False
-73.955443239329500000,40.794566905444900000,37F-PM-1014-01,PM,10142018,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.961378052254200000,40.790786197111000000,31D-PM-1006-04,PM,10062018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.964690143232800000,40.775995869679000000,15I-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.969082832517900000,40.781803817227500000,19C-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.970877586443300000,40.772473633538000000,10F-PM-1019-12,PM,10192018,Adult,Black,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
-73.969105065601300000,40.780813953822200000,18C-PM-1018-01,PM,10182018,,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.976843463508400000,40.772849403874400000,7B-AM-1008-11,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.955381181043400000,40.797089500793100000,40E-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,True,False
-73.958846841309400000,40.796385229901200000,38B-AM-1019-05,AM,10192018,Adult,Gray,Above Ground,,False,False,True,False,False,sitting still,False,True,False,False,False,False,False,False
-73.978813817296200000,40.769300175476900000,3B-AM-1010-09,AM,10102018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.970016203407300000,40.781527747958800000,19B-AM-1019-02,AM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,True,False,posing,False,False,False,False,False,False,True,True
-73.957052877042700000,40.799097380414900000,41B-AM-1010-07,AM,10102018,Adult,Cinnamon,Above Ground,,False,False,False,False,False,,True,False,False,True,False,True,False,False
-73.973548953792800000,40.768125791152300000,4G-AM-1006-02,AM,10062018,,Gray,Above Ground,tree,False,False,False,False,False,sitting in tree,False,False,False,False,False,False,True,False
-73.969550796515500000,40.774307042343500000,12F-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.978710506965700000,40.769370813387300000,3B-AM-1010-08,AM,10102018,Juvenile,Gray,Above Ground,,False,False,True,False,False,together w/ #7,False,False,False,False,False,False,True,False
-73.965165488799100000,40.777780600695100000,17H-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.953769129875200000,40.794127259979700000,38G-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
-73.976483997306800000,40.769172532697600000,4D-PM-1008-06,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.973777361331100000,40.767366261101500000,3G-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.965796978969000000,40.776040284284500000,15H-PM-1008-03,PM,10082018,Adult,Gray,Ground Plane,lawn moving east over Park path,False,False,False,False,False,not sure walk-pause-walk,False,False,False,False,False,False,True,False
-73.967933634179300000,40.775418657964700000,14G-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.976110706535300000,40.769642060286000000,5D-AM-1020-01,AM,10202018,Adult,,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.977161468661600000,40.770967798324700000,5C-AM-1006-02,AM,10062018,Adult,Cinnamon,Above Ground,,True,False,True,True,False,,False,False,False,False,False,False,True,False
-73.951074758630100000,40.797310683395100000,42H-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.959801584280600000,40.797352274423700000,38A-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.971872910167600000,40.770369262137100000,7G-PM-1018-05,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.963877457954900000,40.791353212914800000,31A-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,jumping,False,False,False,True,True,False,True,False
-73.967953816334100000,40.783710369690600000,22C-AM-1013-03,AM,10132018,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,eating (mushroom),False,False,False,False,False,False,False,True
-73.956472410404800000,40.793605550816200000,36F-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.961364341802500000,40.789243193420900000,30D-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977082441225200000,40.770996130945700000,5C-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.967764618717100000,40.774649280633300000,13H-PM-1010-05,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971076019686800000,40.772550600678900000,10F-PM-1019-02,PM,10192018,Juvenile,Gray,Ground Plane,"Behind fence, grass",True,False,False,False,False,,False,False,False,False,True,False,False,True
-73.971129849113200000,40.767690260354300000,5I-PM-1008-01,PM,10082018,Adult,Black,Above Ground,in tree by arsenal - climbing,False,False,True,True,False,,False,False,False,True,False,False,False,False
-73.970275580514100000,40.778354779522200000,16D-PM-1010-13,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.963883716034100000,40.780974790083300000,21G-AM-1014-07,AM,10142018,Adult,Gray,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,False,False
-73.968367485157000000,40.783847264481500000,22B-PM-1014-05,PM,10142018,,Gray,Ground Plane,,False,False,False,True,False,eating (eats with head tilted far to the right (tooth issue?)),False,False,False,False,False,False,False,False
-73.977257656124400000,40.767989509396300000,3D-AM-1006-08,AM,10062018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.951963991880400000,40.794991170239200000,39H-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.975427036898400000,40.770241150230800000,6D-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,Baseball field,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.971232730851200000,40.774870290921800000,12E-PM-1018-06,PM,10182018,Juvenile,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.971231871264300000,40.777305309965700000,14D-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.976120994541900000,40.768240452890300000,3E-PM-1008-03,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.967181612203000000,40.778775228705500000,17F-PM-1020-03,PM,10202018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
-73.966570914673800000,40.783938431855400000,22D-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.977027355352500000,40.773239946362600000,8A-AM-1013-03,AM,10132018,Juvenile,,Above Ground,fence,True,True,True,True,False,playing tag together,False,False,False,False,False,True,False,False
-73.973709170783100000,40.771373256751200000,7E-AM-1006-03,AM,10062018,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.952059249634900000,40.797507629981100000,42G-PM-1014-03,PM,10142018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,prancing,False,False,False,False,False,False,False,True
-73.963842266151000000,40.788734086777300000,28C-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,Near rock,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.977568173145900000,40.767642119030900000,2D-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.959815530091300000,40.790588782698300000,32E-AM-1007-10,AM,10072018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.972866077962200000,40.775329452564400000,12C-AM-1013-03,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
-73.972416242971000000,40.771426023663600000,8F-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.973149806487200000,40.765996319658100000,2H-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,False,True,True,False,False,,False,False,False,False,False,True,False,False
-73.952780817453400000,40.792416723444100000,36I-AM-1017-05,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.962418458603100000,40.792152486821100000,32B-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,True,True
-73.956834309322800000,40.794940135088200000,37E-PM-1006-04,PM,10062018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.974140137784400000,40.775813425788100000,12B-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
-73.975357427993600000,40.768321169425700000,4E-PM-1008-08,PM,10082018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.973726607091900000,40.778633837989600000,14A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.967895656898000000,40.776740959734100000,15F-PM-1010-07,PM,10102018,Adult,Gray,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.976094225243700000,40.774203567420900000,9B-PM-1013-07,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.975846490513300000,40.772595740884100000,8C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.976708051217700000,40.771770879422100000,6B-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
-73.976025647755800000,40.770357313139800000,5D-AM-1020-02,AM,10202018,Adult,Gray,Ground Plane,,False,False,True,False,True,small jumps,False,False,False,False,False,False,False,False
-73.959023660208500000,40.798263245686600000,40A-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,bottom great hill,False,False,False,False,True,,False,False,False,True,False,False,True,True
-73.975477880847100000,40.768561902976500000,4E-AM-1020-01,AM,10202018,Adult,Gray,Above Ground,,False,False,True,False,False,sitting very still,False,False,False,False,False,False,True,False
-73.959764877578900000,40.790344302972500000,32E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.958941433924200000,40.790707388827700000,32E-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,,False,False,False,False,False,False,False,True
-73.977980566809100000,40.768093156679700000,2D-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.973311766354100000,40.769458462011400000,6F-PM-1008-05,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.975172940369400000,40.774328412311800000,10B-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,gingko tree by traffic light in front of Strawberry Fields,False,False,False,False,True,,False,False,False,False,True,False,False,False
